model_id,bbh_acc,math_acc,musr_acc,mmlu_pro_acc,bbh_sub_boolean_expressions,bbh_sub_causal_judgement,bbh_sub_date_understanding,bbh_sub_logical_deduction_five_objects,bbh_sub_logical_deduction_seven_objects,bbh_sub_logical_deduction_three_objects,bbh_sub_navigate,bbh_sub_object_counting,bbh_sub_penguins_in_a_table,bbh_sub_web_of_lies,score_variance,label
icefog72/IceEspressoRPv2-7b,0.5039055719493144,0.0619335347432024,0.4325396825396825,0.3061003989361702,0.828,0.6310160427807486,0.416,0.46,0.44,0.636,0.584,0.312,0.4315068493150685,0.464,0.0285512679553348,1
openbmb/MiniCPM-S-1B-sft-llama-format,0.3016837354625933,0.0309667673716012,0.3306878306878307,0.1858377659574468,0.46,0.5187165775401069,0.192,0.192,0.148,0.32,0.42,0.096,0.2397260273972602,0.488,0.0145854284384497,0
arcee-ai/Arcee-Nova,0.6931088352716542,0.4380664652567976,0.455026455026455,0.5452127659574468,0.908,0.6524064171122995,0.712,0.66,0.588,0.916,0.692,0.556,0.6575342465753424,0.628,0.0145872095847529,1
dnhkng/RYS-Huge-bnb-4bit,0.6917201874674536,0.3429003021148036,0.4947089947089947,0.5392287234042553,0.912,0.6577540106951871,0.672,0.64,0.6,0.944,0.748,0.432,0.678082191780822,0.72,0.0189902801049246,1
Triangle104/Q2.5-Humane-RP,0.5627495226523173,0.3391238670694864,0.4523809523809524,0.44921875,0.84,0.5775401069518716,0.568,0.548,0.524,0.752,0.684,0.4,0.547945205479452,0.528,0.0097411400672004,1
LeroyDyer/LCARS_AI_StarTrek_Computer,0.4415900017358097,0.0407854984894259,0.3941798941798942,0.245844414893617,0.78,0.6096256684491979,0.468,0.408,0.368,0.54,0.54,0.396,0.4041095890410959,0.536,0.0244179887879784,1
Sakalti/SJT-1.5B-Alpha,0.4202395417462246,0.0996978851963746,0.421957671957672,0.2961269946808511,0.824,0.5508021390374331,0.432,0.256,0.22,0.408,0.58,0.396,0.4726027397260274,0.536,0.0173380998573713,0
Lawnakk/BBALAW1,0.2838048949835098,0.0098187311178247,0.414021164021164,0.1121176861702127,0.544,0.481283422459893,0.152,0.22,0.128,0.36,0.58,0.092,0.2397260273972602,0.512,0.0244498374647505,1
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_gp_8b-table,0.499045304634612,0.093655589123867,0.3809523809523809,0.3614527925531915,0.784,0.5882352941176471,0.488,0.388,0.464,0.572,0.528,0.376,0.5068493150684932,0.48,0.0231023333028684,0
Qwen/Qwen2.5-3B-Instruct,0.4655441763582711,0.3678247734138973,0.3955026455026455,0.3254654255319149,0.768,0.6256684491978609,0.456,0.412,0.404,0.62,0.68,0.168,0.4589041095890411,0.488,0.0052845127040422,1
T145/ZEUS-8B-V27,0.5217844124283978,0.134441087613293,0.3968253968253968,0.3902094414893617,0.816,0.5668449197860963,0.484,0.364,0.336,0.596,0.668,0.308,0.4726027397260274,0.512,0.0203895700425644,0
recoilme/recoilme-gemma-2-9B-v0.2,0.6016316611699358,0.0830815709969788,0.4682539682539682,0.4122340425531915,0.84,0.6310160427807486,0.628,0.512,0.5,0.796,0.66,0.336,0.6095890410958904,0.544,0.037137976865818,0
bamec66557/VICIOUS_MESH-12B-0.X.ver,0.5394896719319563,0.1200906344410876,0.4193121693121693,0.3671043882978723,0.844,0.6042780748663101,0.68,0.472,0.448,0.716,0.652,0.392,0.5068493150684932,0.492,0.0236561704110724,0
trthminh1112/autotrain-llama32-1b-finetune,0.2950876583926402,0.0151057401812688,0.3505291005291005,0.1098736702127659,0.528,0.4705882352941176,0.14,0.192,0.148,0.324,0.396,0.164,0.273972602739726,0.488,0.0192690896760468,1
braindao/DeepSeek-R1-Distill-Qwen-7B,0.2850199618121853,0.1918429003021148,0.3756613756613756,0.1141123670212766,0.46,0.5187165775401069,0.192,0.192,0.148,0.32,0.42,0.072,0.2328767123287671,0.488,0.0097273372611503,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.3166116993577504,0.039274924471299,0.3465608465608465,0.159158909574468,0.704,0.46524064171123,0.204,0.188,0.16,0.3,0.58,0.176,0.273972602739726,0.52,0.0159704815115396,0
Sakalti/SJT-8B,0.5250824509633745,0.2537764350453172,0.4074074074074074,0.4266123670212766,0.868,0.5828877005347594,0.508,0.524,0.484,0.72,0.688,0.404,0.5547945205479452,0.516,0.0105182307619299,0
chujiezheng/Mistral7B-PairRM-SPPO-ExPO,0.3862176705433084,0.0181268882175226,0.4047619047619047,0.2551529255319149,0.668,0.6256684491978609,0.372,0.34,0.276,0.44,0.504,0.332,0.273972602739726,0.528,0.0238397141561321,0
Triangle104/LThreePointOne-8B-HermesBlackroot,0.4980038187814615,0.0196374622356495,0.3584656084656085,0.3284574468085106,0.768,0.6042780748663101,0.432,0.372,0.368,0.608,0.616,0.496,0.4794520547945205,0.536,0.0305148534696176,0
jaspionjader/Kosmos-EVAA-v12-8B,0.532720013886478,0.1367069486404833,0.4206349206349206,0.3835605053191489,0.816,0.6149732620320856,0.46,0.456,0.464,0.664,0.552,0.488,0.4863013698630137,0.488,0.0216027385825222,0
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,0.3212983856969276,0.1691842900302115,0.3624338624338624,0.1186835106382978,0.5,0.5187165775401069,0.208,0.208,0.144,0.34,0.42,0.356,0.2123287671232876,0.488,0.0103582553193657,1
BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,0.3096684603367471,0.0135951661631419,0.4193121693121693,0.1236702127659574,0.46,0.5347593582887701,0.292,0.188,0.152,0.332,0.58,0.016,0.2328767123287671,0.52,0.0252643051862172,1
LeroyDyer/_Spydaz_Web_AI_ChatQA,0.319909737892727,0.0098187311178247,0.3439153439153439,0.1475232712765957,0.468,0.5347593582887701,0.212,0.204,0.152,0.372,0.58,0.308,0.2465753424657534,0.488,0.0192108023120067,0
baconnier/Napoleon_24B_V0.0,0.6368685992015275,0.2273413897280966,0.4417989417989418,0.5039893617021277,0.88,0.6096256684491979,0.784,0.568,0.552,0.796,0.632,0.42,0.6301369863013698,0.488,0.0229381847025945,0
DoppelReflEx/MN-12B-Mimicore-WhiteSnake,0.5566741885089395,0.1314199395770392,0.4563492063492063,0.3657746010638298,0.844,0.6684491978609626,0.656,0.516,0.528,0.704,0.648,0.368,0.6027397260273972,0.516,0.0254638309994392,1
DreadPoor/Nullsworn-12B-LINEAR,0.5445235202221836,0.1125377643504531,0.4338624338624338,0.3645279255319149,0.868,0.6524064171122995,0.552,0.452,0.448,0.648,0.528,0.372,0.5958904109589042,0.488,0.0258024251437282,0
bunnycore/Qwen2.5-3B-RP-Mix,0.4868946363478563,0.2152567975830815,0.4272486772486772,0.3727559840425531,0.84,0.5882352941176471,0.496,0.476,0.452,0.68,0.652,0.32,0.4931506849315068,0.532,0.0122758279057632,1
saltlux/luxia-21.4b-alignment-v1.2,0.6342648845686513,0.0845921450151057,0.4457671957671957,0.3473238031914893,0.6,0.6363636363636364,0.724,0.608,0.616,0.888,0.576,0.272,0.6027397260273972,0.584,0.0403061532817925,1
JayHyeon/Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,0.3245964242319041,0.0438066465256797,0.335978835978836,0.1564993351063829,0.748,0.4759358288770053,0.224,0.22,0.18,0.352,0.58,0.116,0.2671232876712329,0.52,0.015246385379023,0
BAAI/Infinity-Instruct-3M-0625-Qwen2-7B,0.5315049470578025,0.1925981873111782,0.3875661375661375,0.3960272606382978,0.8,0.6203208556149733,0.48,0.484,0.432,0.636,0.66,0.428,0.5958904109589042,0.5,0.0154066855766987,0
bunnycore/Blabbertron-1.0,0.5464329109529595,0.4924471299093655,0.4325396825396825,0.4354222074468085,0.84,0.5614973262032086,0.568,0.52,0.476,0.776,0.7,0.356,0.5958904109589042,0.548,0.0082949726288472,1
prithivMLmods/Epimetheus-14B-Axo,0.6592605450442631,0.4101208459214501,0.4814814814814814,0.5304188829787234,0.9,0.6417112299465241,0.672,0.608,0.556,0.928,0.748,0.528,0.678082191780822,0.552,0.0115262973332634,1
prithivMLmods/Viper-Coder-Hybrid-v1.2,0.6366950182260024,0.3330815709969788,0.4814814814814814,0.5242686170212766,0.888,0.6363636363636364,0.672,0.616,0.604,0.924,0.692,0.512,0.7054794520547946,0.576,0.0146989681960362,1
newsbang/Homer-v0.4-Qwen2.5-7B,0.5507724353410867,0.2779456193353474,0.4298941798941799,0.4362533244680851,0.852,0.5561497326203209,0.54,0.536,0.488,0.776,0.72,0.384,0.589041095890411,0.584,0.0117418421095603,1
huihui-ai/Qwen2.5-14B-Instruct-abliterated-v2,0.6302725221315744,0.5302114803625377,0.4206349206349206,0.4961768617021276,0.892,0.6042780748663101,0.648,0.632,0.604,0.92,0.76,0.492,0.6712328767123288,0.5,0.0125528145842811,1
Qwen/Qwen2.5-1.5B,0.4046172539489672,0.0913897280966767,0.3571428571428571,0.2854886968085106,0.816,0.5508021390374331,0.46,0.32,0.232,0.396,0.576,0.36,0.4178082191780822,0.532,0.0142494642095443,0
DreadPoor/HOT_STINKING_GARBAGE,0.4875889602499566,0.0672205438066465,0.4246031746031746,0.3016954787234042,0.708,0.5882352941176471,0.516,0.32,0.312,0.516,0.636,0.452,0.4726027397260274,0.552,0.0262219903873133,1
ahmeda335/13_outOf_32_pruned_layers_llama3.1-8b,0.2844992188856101,0.0,0.3796296296296296,0.1128656914893617,0.46,0.5187165775401069,0.188,0.188,0.156,0.32,0.42,0.076,0.1986301369863013,0.488,0.0225612176483385,1
prithivMLmods/Tadpole-Opus-14B-Exp,0.6344384655441764,0.3134441087613293,0.4722222222222222,0.5322473404255319,0.872,0.5882352941176471,0.668,0.6,0.624,0.868,0.696,0.416,0.7123287671232876,0.584,0.0156184114191534,0
Khetterman/DarkAtom-12B-v3,0.5120638777989932,0.1110271903323262,0.4457671957671957,0.3546376329787234,0.836,0.6256684491978609,0.588,0.436,0.452,0.612,0.664,0.392,0.5684931506849316,0.48,0.0237809691827378,0
EpistemeAI/Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,0.4825551119597292,0.1231117824773413,0.3941798941798942,0.3582945478723404,0.808,0.5775401069518716,0.444,0.408,0.42,0.668,0.624,0.468,0.4520547945205479,0.52,0.0179652609450061,0
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V5,0.4191980558930741,0.1110271903323262,0.3862433862433862,0.2930518617021276,0.832,0.5454545454545454,0.456,0.312,0.244,0.404,0.592,0.388,0.4726027397260274,0.56,0.0143987884878,0
sci-m-wang/Phi-3-mini-4k-instruct-sa-v0.1,0.549383787536886,0.148036253776435,0.4060846560846561,0.3985206117021276,0.832,0.5828877005347594,0.588,0.588,0.54,0.78,0.628,0.368,0.4589041095890411,0.496,0.0212953677525945,0
FallenMerick/Chewy-Lemon-Cookie-11B,0.522131574379448,0.0543806646525679,0.4537037037037037,0.3267121010638298,0.816,0.6256684491978609,0.492,0.512,0.412,0.704,0.532,0.392,0.4794520547945205,0.5,0.0326801377712207,1
DreadPoor/Minthy_ALT-8B-Model_Stock,0.5363652143725047,0.1759818731117824,0.421957671957672,0.3673537234042553,0.836,0.6203208556149733,0.476,0.448,0.476,0.66,0.644,0.44,0.5205479452054794,0.472,0.0179353468086725,1
Nexesenex/Llama_3.2_1b_Dolto_0.1,0.3315396632529074,0.0370090634441087,0.3412698412698413,0.1363863031914893,0.552,0.4919786096256685,0.264,0.244,0.156,0.368,0.456,0.252,0.2671232876712329,0.512,0.0169685175908353,1
Nexesenex/Llama_3.1_8b_DodoWild_v2.01,0.524214546085749,0.1986404833836858,0.4087301587301587,0.3738364361702128,0.82,0.5935828877005348,0.468,0.404,0.384,0.612,0.608,0.492,0.4863013698630137,0.496,0.0146808623972979,1
HuggingFaceTB/SmolLM-1.7B,0.3155702135045999,0.0166163141993957,0.3412698412698413,0.1147772606382978,0.656,0.5133689839572193,0.188,0.208,0.152,0.34,0.48,0.196,0.1917808219178082,0.488,0.0189398625258707,1
ZeroXClem/Qwen2.5-7B-CelestialHarmony-1M,0.5398368338830064,0.3474320241691843,0.458994708994709,0.4386635638297872,0.744,0.5989304812834224,0.524,0.548,0.504,0.784,0.672,0.384,0.5547945205479452,0.508,0.0079340494101623,1
Lawnakk/BBA100,0.2789446276688075,0.0098187311178247,0.4007936507936508,0.1122007978723404,0.472,0.481283422459893,0.176,0.212,0.12,0.36,0.58,0.092,0.2397260273972602,0.512,0.0229885261264441,1
microsoft/Phi-3-small-8k-instruct,0.6191633396979691,0.188695652173913,0.455026455026455,0.4506316489361702,0.832,0.6256684491978609,0.68,0.624,0.496,0.86,0.668,0.42,0.5958904109589042,0.524,0.0264680889334116,1
Triangle104/DSR1-Distill-Llama-Lit-8B,0.4275299427182781,0.3519637462235649,0.3531746031746032,0.2797539893617021,0.816,0.5508021390374331,0.524,0.352,0.376,0.44,0.624,0.42,0.3493150684931507,0.488,0.0032352647926784,1
tinycompany/SigmaBoi-nomic-moe,0.4318694671064051,0.0717522658610271,0.4312169312169312,0.2836602393617021,0.808,0.5561497326203209,0.288,0.428,0.312,0.584,0.66,0.044,0.3287671232876712,0.5,0.0217495104473937,0
ontocord/wide_3b_sft_stage1.1-ss1-with_r1_generics_intr_math_stories.no_issue,0.2876236764450616,0.0,0.3571428571428571,0.116688829787234,0.46,0.5187165775401069,0.192,0.192,0.148,0.32,0.42,0.0,0.2328767123287671,0.488,0.0207069880238212,0
nlpguy/Miisce-one,0.6488456865127582,0.4169184290030212,0.4814814814814814,0.5412234042553191,0.876,0.6256684491978609,0.664,0.616,0.632,0.908,0.716,0.504,0.6643835616438356,0.6,0.0109964985917779,1
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-ipo,0.3804894983509807,0.0249244712990936,0.4325396825396825,0.2590591755319149,0.744,0.5347593582887701,0.332,0.284,0.276,0.424,0.428,0.376,0.2123287671232876,0.488,0.0247075682057586,0
nbeerbower/Mistral-Nemo-Gutenberg-Doppel-12B-v2,0.5339350807151536,0.1155589123867069,0.421957671957672,0.3546376329787234,0.856,0.6256684491978609,0.548,0.464,0.412,0.672,0.64,0.32,0.5684931506849316,0.488,0.0249197293036168,1
djuna/L3.1-Purosani-2-8B,0.5165769831626453,0.1170694864048338,0.3809523809523809,0.3751662234042553,0.796,0.6256684491978609,0.464,0.384,0.388,0.612,0.608,0.416,0.4863013698630137,0.468,0.0213205517708348,0
DreadPoor/inexpertus_1.1-8B-LINEAR,0.5509460163166117,0.1729607250755287,0.4166666666666667,0.3827293882978723,0.816,0.6256684491978609,0.488,0.456,0.4,0.632,0.616,0.456,0.5273972602739726,0.488,0.0197372715128726,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.3171324422843256,0.0377643504531722,0.3267195767195767,0.1594913563829787,0.736,0.4705882352941176,0.264,0.208,0.16,0.364,0.58,0.112,0.273972602739726,0.524,0.0150865036819123,0
Sorawiz/Gemma-9B-Base,0.5919111265405311,0.0981873111782477,0.4034391534391534,0.4235372340425531,0.844,0.6310160427807486,0.596,0.564,0.52,0.796,0.672,0.364,0.5958904109589042,0.516,0.0320039726297232,0
allknowingroger/Qwenslerp3-7B,0.5551119597292137,0.3217522658610272,0.451058201058201,0.4542054521276595,0.852,0.6096256684491979,0.588,0.532,0.532,0.744,0.692,0.432,0.541095890410959,0.54,0.0097805319099791,1
Groq/Llama-3-Groq-8B-Tool-Use,0.4846380836660302,0.0604229607250755,0.365079365079365,0.3399268617021276,0.788,0.6149732620320856,0.512,0.404,0.42,0.516,0.536,0.376,0.4931506849315068,0.496,0.0245759843570339,0
NotASI/FineTome-Llama3.2-1B-0929,0.3216455476479777,0.0362537764350453,0.3478835978835979,0.1428690159574468,0.568,0.5401069518716578,0.28,0.204,0.164,0.328,0.452,0.372,0.2534246575342466,0.476,0.0172698151889406,0
Xclbr7/caliburn-v2-12b,0.5117167158479431,0.1049848942598187,0.4365079365079365,0.378407579787234,0.804,0.6149732620320856,0.668,0.448,0.404,0.732,0.64,0.352,0.5,0.524,0.0237555822710972,0
Quazim0t0/Hyde-14b-sce,0.6877278250303767,0.2734138972809667,0.4126984126984127,0.5300033244680851,0.904,0.6417112299465241,0.772,0.66,0.564,0.908,0.7,0.584,0.684931506849315,0.544,0.0268173249189737,0
FlofloB/smollm2-135M_pretrained_1000k_fineweb,0.2879708383961117,0.0090634441087613,0.3571428571428571,0.1163563829787234,0.568,0.5187165775401069,0.144,0.164,0.132,0.336,0.42,0.068,0.1986301369863013,0.488,0.0198957899949525,0
Norquinal/Echo,0.3518486373893421,0.0574018126888217,0.3796296296296296,0.3095079787234042,0.816,0.5508021390374331,0.32,0.204,0.136,0.356,0.444,0.4,0.2328767123287671,0.488,0.0163525904584935,0
1-800-LLMs/Qwen-2.5-14B-Hindi,0.6497135913903836,0.3330815709969788,0.4484126984126984,0.5262632978723404,0.892,0.6577540106951871,0.696,0.636,0.64,0.912,0.68,0.524,0.7123287671232876,0.576,0.0165170350024929,1
marcuscedricridia/sbr-o1-7b,0.5446971011977088,0.4984894259818731,0.4391534391534391,0.4355053191489361,0.836,0.5401069518716578,0.572,0.52,0.496,0.792,0.672,0.356,0.6027397260273972,0.504,0.007759822344513,1
prithivMLmods/FastThink-0.5B-Tiny,0.3190418330151015,0.0203927492447129,0.3558201058201058,0.1648936170212765,0.52,0.4438502673796791,0.252,0.208,0.148,0.352,0.58,0.284,0.2328767123287671,0.504,0.0181802002174283,0
bunnycore/Qwen-2.5-7B-Stock-Deep-Bespoke,0.4901926748828328,0.188821752265861,0.4060846560846561,0.3579621010638298,0.784,0.5401069518716578,0.544,0.524,0.46,0.784,0.64,0.16,0.5205479452054794,0.496,0.0133656487399023,1
Danielbrdz/Barcenas-14b-phi-4-v2,0.6575247352890123,0.3217522658610272,0.4391534391534391,0.5243517287234043,0.92,0.6042780748663101,0.712,0.596,0.492,0.848,0.704,0.62,0.6575342465753424,0.564,0.0173201525371537,0
Triangle104/Rombos-Novasky-7B_V1c,0.4330845339350807,0.0853474320241691,0.4457671957671957,0.2737699468085106,0.824,0.5347593582887701,0.46,0.376,0.32,0.648,0.672,0.26,0.4041095890410959,0.548,0.0213763756085177,1
bunnycore/Phi-4-Model-Stock-v2,0.6800902621072731,0.3753776435045317,0.4656084656084656,0.5330784574468085,0.936,0.6203208556149733,0.752,0.608,0.5,0.9,0.688,0.596,0.7602739726027398,0.584,0.0177917914204371,1
braindao/DeepSeek-R1-Distill-Qwen-7B-ORPO-Uncensored,0.2924839437597639,0.1737160120845921,0.3835978835978836,0.11328125,0.568,0.5187165775401069,0.192,0.192,0.148,0.32,0.42,0.076,0.2328767123287671,0.488,0.0109876198845488,1
openchat/openchat-3.5-1210,0.4523520222183648,0.0785498489425981,0.4404761904761904,0.3142453457446808,0.772,0.5294117647058824,0.416,0.424,0.396,0.6,0.42,0.128,0.3904109589041096,0.488,0.0226706005642903,0
EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,0.4875889602499566,0.1283987915407855,0.3955026455026455,0.3550531914893617,0.84,0.5935828877005348,0.472,0.416,0.416,0.596,0.628,0.424,0.4589041095890411,0.528,0.017691314931181,0
UKzExecution/LlamaExecutor-8B-3.0.5,0.4992188856101371,0.1019637462235649,0.3743386243386243,0.3625332446808511,0.8,0.5882352941176471,0.456,0.356,0.468,0.548,0.56,0.392,0.5205479452054794,0.448,0.0221314855054976,0
Sakalti/mergekit-della_linear-vmeykci,0.2785974657177573,0.0105740181268882,0.3888888888888889,0.108876329787234,0.436,0.4919786096256685,0.128,0.208,0.152,0.324,0.44,0.08,0.1780821917808219,0.492,0.0223893843776793,1
KingNish/qwen-1b-continued-v2.1,0.3006422496094428,0.0090634441087613,0.414021164021164,0.1278257978723404,0.724,0.5187165775401069,0.236,0.2,0.144,0.332,0.42,0.164,0.2260273972602739,0.488,0.024832905396153,1
zelk12/MT2-Gen1-gemma-2-9B,0.6087484811664642,0.2212990936555891,0.4232804232804232,0.4376662234042553,0.852,0.6417112299465241,0.58,0.56,0.572,0.804,0.664,0.284,0.6164383561643836,0.524,0.0201182851453457,0
Triangle104/Chronos-Prism_V1.0,0.5528554070473876,0.1200906344410876,0.4259259259259259,0.3672706117021276,0.864,0.6310160427807486,0.664,0.476,0.484,0.744,0.628,0.404,0.5616438356164384,0.488,0.0253936448185868,0
Nexesenex/Llama_3.1_8b_DoberWild_v2.02,0.5297691373025516,0.1993957703927492,0.3941798941798942,0.3764128989361702,0.832,0.6149732620320856,0.468,0.444,0.424,0.628,0.64,0.476,0.5,0.516,0.0150853335101799,1
allknowingroger/Yi-blossom-40B,0.3195625759416768,0.0,0.3835978835978836,0.1080452127659574,0.46,0.5187165775401069,0.352,0.236,0.168,0.356,0.42,0.036,0.2054794520547945,0.488,0.0251301558501782,1
MaziyarPanahi/calme-3.2-instruct-3b,0.4830758548863044,0.2167673716012084,0.4034391534391534,0.3652759308510638,0.836,0.5882352941176471,0.488,0.444,0.412,0.636,0.652,0.312,0.5,0.496,0.0107407461664445,1
DreadPoor/felix_dies-mistral-7B-model_stock,0.4877625412254817,0.0536253776435045,0.451058201058201,0.3109208776595745,0.82,0.5989304812834224,0.5,0.4,0.392,0.6,0.544,0.392,0.4452054794520548,0.476,0.0292852521939244,0
OpenLLM-France/Lucie-7B-Instruct,0.3223398715500781,0.0166163141993957,0.365079365079365,0.1555851063829787,0.464,0.5187165775401069,0.424,0.252,0.16,0.388,0.42,0.296,0.2260273972602739,0.496,0.0200639085238183,0
bunnycore/Phi-4-RP-v0,0.6832147196667245,0.3315709969788519,0.4126984126984127,0.5364029255319149,0.912,0.6524064171122995,0.764,0.656,0.572,0.916,0.676,0.6,0.7465753424657534,0.6,0.0214824211194913,1
netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN-Slerp-Unretrained,0.5014754382919632,0.2990936555891239,0.414021164021164,0.3431682180851064,0.872,0.5775401069518716,0.588,0.4,0.4,0.58,0.532,0.436,0.6095890410958904,0.504,0.0075131989071619,1
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_001,0.4823815309842041,0.0694864048338368,0.4761904761904761,0.2681183510638298,0.796,0.5989304812834224,0.396,0.472,0.404,0.644,0.612,0.364,0.4315068493150685,0.48,0.029482183534766,1
prithivMLmods/Deepthink-Llama-3-8B-Preview,0.465370595382746,0.3549848942598187,0.3703703703703703,0.2738530585106383,0.836,0.5882352941176471,0.464,0.416,0.392,0.604,0.6,0.476,0.3904109589041096,0.536,0.0051238753791212,1
distilbert/distilgpt2,0.3015101544870682,0.0060422960725075,0.4193121693121693,0.1186835106382978,0.46,0.5187165775401069,0.2,0.192,0.144,0.336,0.58,0.064,0.1917808219178082,0.488,0.0259866160727074,1
macadeliccc/Samantha-Qwen-2-7B,0.5039055719493144,0.2114803625377643,0.4788359788359788,0.3779089095744681,0.824,0.6470588235294118,0.516,0.492,0.476,0.696,0.616,0.336,0.5684931506849316,0.512,0.0161095948584826,1
argilla/notux-8x7b-v1,0.5332407568130533,0.0996978851963746,0.4166666666666667,0.3660239361702128,0.864,0.6470588235294118,0.556,0.436,0.36,0.512,0.644,0.356,0.541095890410959,0.492,0.0256254078526101,0
sometimesanotion/Qwenvergence-14B-qv256,0.629578198229474,0.3897280966767371,0.492063492063492,0.5177859042553191,0.836,0.6042780748663101,0.7,0.596,0.644,0.908,0.724,0.488,0.6575342465753424,0.532,0.0106040587175097,1
ymcki/gemma-2-2b-jpn-it-abliterated-24,0.4077417115084187,0.0438066465256797,0.3902116402116402,0.2473404255319149,0.684,0.5454545454545454,0.484,0.252,0.276,0.48,0.58,0.348,0.4383561643835616,0.512,0.0212758030903786,0
